valor,cep,cidade,bairro,logradouro,categoria,area,qtde_quartos,qtde_vagas,qtde_banheiros
600000,69057140,Manaus,Nossa Senhora das Graças,Rua Jorge Baird,Apartamentos,60,2,2,1
1200000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,180,3,4,4
75000,69099357,Manaus,Novo Aleixo,Rua Cruzália,Casas,60,2,1,2
420000,null,null,null,null,Apartamentos,105,3,3,3
780000,null,null,null,null,Casas,279,3,4,5
450000,69027580,Manaus,São Raimundo,Rua São Vicente,Casas,200,4,3,4
250000,69033170,Manaus,São Jorge,Rua Desembargador Arthur Virgílio,Casas,336,4,1,2
1250000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Apartamentos,155,3,3,4
280000,69095812,Manaus,Cidade Nova,Rua Heitoral,Casas,173,4,null,3
3700000,69037107,Manaus,Ponta Negra,Rua Thales Loureiro,Casas,400,4,4,5
155000,69077000,Manaus,Japiim,Avenida Rodrigo Otávio,Apartamentos,34,1,1,1
175000,69097070,Manaus,Cidade Nova,Rua 13,Casas,128,2,2,2
1300000,69058204,Manaus,Flores,Rua Marquês do Maranhão,Casas,200,3,4,4
1813000,69057080,Manaus,Adrianópolis,Rua Fortaleza,Apartamentos,205,3,3,3
1499000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,278,4,null,4
890000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,240,3,4,5
2700000,null,null,null,null,Casas,333,4,4,5
1430000,69037057,Manaus,Ponta Negra,Alameda Alaska,Apartamentos,153,3,3,4
800000,69041460,Manaus,Tarumã,Rua Sino Azul,Casas,300,1,2,4
429590,69058100,Manaus,Flores,Rua Marquês de Vila Real da Praia Grande,Casas,204,3,2,3
375000,69054672,Manaus,Parque 10 de Novembro,Rua Misushiro,Apartamentos,66,2,1,2
162395,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Apartamentos,41,2,1,1
165000,69095000,Manaus,Cidade Nova,Avenida Noel Nutels - de 851/852 a 2399/2400,Casas,50,2,2,1
300000,null,null,null,null,Casas,350,3,3,3
300000,69048580,Manaus,Alvorada,Rua Ibipeba,Casas,300,3,4,2
480000,69036500,Manaus,Compensa,Parque Aruanã,Casas,195,5,2,4
1300026,69058903,Manaus,Flores,Rua Visconde de Suassuna,Casas,290,3,5,4
2500000,69058780,Manaus,Flores,Rua Visconde de Santa Cruz,Casas,335,3,2,1
190000,69058090,Manaus,Flores,Rua Visconde de Porto Seguro - até 99999 - lado ímpar,Apartamentos,50,1,1,1
500000,null,null,null,null,Casas,null,4,5,5
220000,69098278,Manaus,Novo Aleixo,null,Casas,60,2,2,1
400000,69098383,Manaus,Novo Aleixo,Avenida Nathan Xavier de Albuquerque - de 842 ao fim - lado par,Casas,101,3,3,1
1300000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Casas,450,3,4,5
270760,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,70,2,2,2
2300000,69037107,Manaus,Ponta Negra,Rua Thales Loureiro,Casas,314,5,5,5
590000,null,null,null,null,Casas,100,3,2,3
250000,69093015,Manaus,Colônia Santo Antônio,Rua Evaristo Faustino,Apartamentos,69,3,1,1
400000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,246,4,2,4
243000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,48,2,1,1
1500000,69037061,Manaus,Ponta Negra,Alameda Zaire,Apartamentos,169,3,3,4
120000,69093437,Manaus,Colônia Terra Nova,Avenida Cristã - de 673/674 ao fim,Casas,128,3,2,1
380000,69040011,Manaus,Dom Pedro I,Avenida Aires da Cunha - até 99999 - lado ímpar,Casas,90,3,2,2
45000,69028070,Manaus,Flores,Rua Itália,Casas,200,0,0,0
700000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,131,3,2,4
320000,69057140,Manaus,Nossa Senhora das Graças,Rua Jorge Baird,Apartamentos,47,1,1,1
2300000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,395,4,5,5
350000,69058830,Manaus,Flores,Avenida Torquato Tapajós,Apartamentos,80,3,1,2
1500133,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,170,3,2,4
300000,69085288,Manaus,São José Operário,Rua José Romão,Apartamentos,69,3,1,2
159000,69023097,Manaus,Tarumã-Açu,Rua Mutum do Norte,Apartamentos,45,2,1,1
2800000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,500,5,5,2
485000,69044022,Manaus,Planalto,Rua Croto,Casas,300,3,4,3
2900000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,450,5,5,2
150000,69095000,Manaus,Cidade Nova,Avenida Noel Nutels - de 851/852 a 2399/2400,Casas,60,4,2,4
145000,69095317,Manaus,Cidade Nova,Rua Pagiel,Casas,69,2,1,1
180000,69048000,Manaus,Da Paz,Rua Wagner,Casas,53,2,2,2
1290000,69053110,Manaus,Nossa Senhora das Graças,Rua Rio Javari,Apartamentos,190,3,3,4
890000,69020210,Manaus,Praça 14 de Janeiro,Avenida Álvaro Maia - de 1162 ao fim - lado par,Apartamentos,360,4,3,5
350000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,62,3,1,1
5500000,69060081,Manaus,Aleixo,Avenida José de Arimatéia,Casas,700,4,4,5
900000,69057021,Manaus,Adrianópolis,Avenida Paraíba - de 1 ao fim - lado ímpar,Apartamentos,168,3,3,4
265132,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,90,3,2,2
495000,69040901,Manaus,Dom Pedro I,Avenida Pedro Teixeira,Apartamentos,85,3,2,3
732480,69054672,Manaus,Parque 10 de Novembro,Rua Misushiro,Casas,181,4,5,4
220000,69028055,Manaus,Flores,Rua Auxiliadora Chaves,Casas,180,4,2,5
1100000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,147,4,2,5
35000,69059500,Manaus,Santa Etelvina,Rua João Monte Fusco,Apartamentos,40,2,1,1
900000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,170,3,4,4
45000000,69006481,Manaus,Gilberto Mestrinho,Rua 9 de Dezembro,Casas,null,1,0,1
220000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,90,3,2,2
265134,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,90,3,2,2
2200000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Casas,525,4,4,4
460000,69022155,Manaus,Tarumã,Avenida do Cetur,Casas,74,3,2,2
420000,69058833,Manaus,Flores,Rua Dom Jackson D. Rodrigues,Apartamentos,68,3,2,2
900000,null,null,null,null,Casas,159,3,4,4
329997,null,null,null,null,Casas,180,4,2,3
240000,69083000,Manaus,Aleixo,Avenida Cosme Ferreira,Apartamentos,44,2,1,2
6500000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Casas,600,5,4,5
250131,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,70,2,2,2
65000,69041530,Manaus,Tarumã,Rua 19,Apartamentos,42,2,1,1
185000,69029040,Manaus,Santo Antônio,Avenida Brasil,Apartamentos,75,2,1,1
35000,69097305,Manaus,Nova Cidade,Avenida Margarita,Casas,280,2,5,3
380000,69023001,Manaus,Tarumã-Açu,Avenida do Turismo,Casas,69,3,2,1
399000,69095310,Manaus,Cidade Nova,Rua Major Ribeiro Júnior,Casas,450,5,2,5
580000,69083020,Manaus,Aleixo,null,Casas,110,3,2,2
380000,69050445,Manaus,Parque 10 de Novembro,Rua Billie Holiday,Apartamentos,75,3,null,2
890000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,330,3,5,4
300000,69044650,Manaus,Planalto,Rua Elias Guedes da Silva,Casas,250,3,2,1
244001,69038258,Manaus,Lírio do Vale,Travessa Olivença,Casas,81,3,2,1
450000,69045010,Manaus,Planalto,Rua Amsterdam,Casas,300,3,3,3
614900,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Casas,250,5,5,5
260000,69096145,Manaus,Cidade Nova,Rua Cananéia (N S P Socorro),Casas,140,3,1,2
245000,69055200,Manaus,Parque 10 de Novembro,Rua Andréa Limonge,Casas,350,3,3,2
220000,69058833,Manaus,Flores,Rua Dom Jackson D. Rodrigues,Apartamentos,60,2,1,1
1150000,69083120,Manaus,Aleixo,Rua Nelson Batista de Sales,Casas,275,4,4,5
968000,69055752,Manaus,Parque 10 de Novembro,Rua José Mariano,Apartamentos,444,5,4,5
350000,69028360,Manaus,Flores,Rua São Judas Tadeu,Apartamentos,74,3,1,2
60000,69086585,Manaus,São José Operário,Rua Ipê-mamona,Casas,36,1,1,1
450000,69042740,Manaus,Dom Pedro I,Rua Paulo Paiva,Casas,149,3,2,4
370000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,89,3,1,3
110,69049201,Manaus,Redenção,Rua Guajara Mirim,Casas,null,2,null,1
1800000,null,null,null,null,Apartamentos,189,4,2,5
2000037,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,600,4,5,5
78000,69028242,Manaus,Flores,Rua Colômbia,Apartamentos,45,2,1,2
650000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Apartamentos,96,3,null,2
300011,69037473,Manaus,Nova Esperança,Avenida Coronel Teixeira,Apartamentos,56,3,1,2
385000,69098052,Manaus,Novo Aleixo,Rua Jaciara,Casas,100,3,2,2
248000,69045000,Manaus,Planalto,Avenida Constantinopla,Apartamentos,52,2,1,2
700000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,140,3,4,3
698000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,150,3,4,3
500000,69055715,Manaus,Parque 10 de Novembro,Conjunto Jardim Itaóca,Casas,150,3,3,3
1290000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,270,3,4,3
700000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Casas,170,3,4,1
350000,69022135,Manaus,Tarumã,Rua Moldova,Apartamentos,88,3,1,2
465000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,88,3,2,2
410000,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,null,3,2,2
530000,69040000,Manaus,Dom Pedro I,Avenida Pedro Teixeira,Apartamentos,84,3,3,3
1600000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,270,3,4,5
490000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Casas,700,5,5,5
1300000,69060085,Manaus,Aleixo,Avenida Via Láctea,Apartamentos,134,3,2,4
770000,69025050,Manaus,Presidente Vargas,Rua Ayrão,Casas,634,5,5,3
180131,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,70,2,2,2
450000,69020440,Manaus,Praça 14 de Janeiro,Travessa Tarumã,Casas,235,3,1,1
320000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Apartamentos,69,2,1,1
489900,69086080,Manaus,São José Operário,Rua Ananás,Casas,250,4,3,3
360097,69060000,Manaus,Aleixo,Avenida André Araújo,Casas,90,3,2,2
750000,69067380,Manaus,Petrópolis,Rua Gama de Abreu,Apartamentos,null,5,0,null
1200000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,330,3,5,1
350000,69045250,Manaus,Planalto,Rua Bogotá,Casas,450,3,3,2
8000000,69057070,Manaus,Adrianópolis,Rua Teresina,Apartamentos,530,5,4,5
570000,69055705,Manaus,Parque 10 de Novembro,Rua Professor Samuel Benchimol,Apartamentos,88,3,1,2
327000,69050001,Manaus,Chapada,Avenida Constantino Nery - de 2600/2601 a 4500/4501,Apartamentos,74,3,1,3
1600000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,265,4,null,5
320091,69044090,Manaus,Planalto,Rua David José Tadros,Casas,444,4,3,2
240000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Apartamentos,73,3,1,2
450000,69040070,Manaus,Dom Pedro I,Rua Bartolomeu B da Silva,Apartamentos,84,3,2,3
365000,69098032,Manaus,Novo Aleixo,Rua Capibaribe,Casas,100,2,null,2
380005,69058848,Manaus,Flores,Rua Araçaí,Apartamentos,74,3,2,2
1464000,69057070,Manaus,Adrianópolis,Rua Teresina,Apartamentos,142,3,2,5
250000,69030520,Manaus,Vila da Prata,Rua Voluntários da Pátria,Casas,250,5,2,2
390000,69094370,Manaus,Cidade Nova,Rua Coronel Domingos de Andrade,Casas,150,3,2,1
450000,69098025,Manaus,Novo Aleixo,Avenida Abraham Benzion,Casas,300,3,null,2
170000,69022155,Manaus,Tarumã,Avenida do Cetur,Apartamentos,41,2,null,1
600000,69006619,Manaus,Gilberto Mestrinho,Travessa 11 de Abril,Casas,600,3,5,3
157800,69041010,Manaus,Tarumã,Avenida do Turismo,Apartamentos,41,2,1,1
900000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,170,3,4,1
1000000,69027130,Manaus,São Raimundo,Beco Dom João da Mata,Casas,1200,4,2,4
590000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,69,2,1,1
95000,69008000,Manaus,Colônia Antônio Aleixo,Avenida Getúlio Vargas,Casas,null,2,null,1
45000,69099421,Manaus,Cidade de Deus,Rua São Martinho,Casas,null,2,null,1
180000,69041025,Manaus,Tarumã,Avenida Torquato Tapajós,Apartamentos,10,3,1,1
280000,69093595,Manaus,Colônia Terra Nova,Rua Monte Sinai,Casas,285,5,5,4
600000,69055705,Manaus,Parque 10 de Novembro,Rua Professor Samuel Benchimol,Apartamentos,81,3,2,2
3000000,69037107,Manaus,Ponta Negra,Rua Thales Loureiro,Casas,400,5,4,5
800000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,250,3,4,4
560000,69093770,Manaus,Colônia Santo Antônio,Avenida Max Teixeira - até 2999 - lado ímpar,Apartamentos,141,3,2,2
850000,69057000,Manaus,Adrianópolis,Avenida Mário Ypiranga - até 436/437,Casas,200,4,0,4
490000,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Apartamentos,79,3,2,2
265000,69098380,Manaus,Novo Aleixo,Rua Catalão,Apartamentos,46,2,2,1
339000,69050001,Manaus,Chapada,Avenida Constantino Nery - de 2600/2601 a 4500/4501,Apartamentos,88,3,1,1
2200000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,169,4,3,5
95000,69097760,Manaus,Cidade Nova,Avenida Itaberaba,Casas,57,3,2,1
980000,69022000,Manaus,Tarumã-Açu,Avenida da Floresta - de 3129/3130 ao fim,Casas,275,3,3,4
847000,69033000,Manaus,São Jorge,Avenida São Jorge - até 773/774,Apartamentos,133,3,2,3
1650000,null,null,null,null,Apartamentos,169,4,3,5
1400000,69037071,Manaus,Ponta Negra,Avenida Cecília Meireles,Casas,380,4,4,4
36000,69040180,Manaus,Dom Pedro I,Rua Rodrigues Alves,Casas,250,3,2,2
2300000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,370,5,5,5
850000,69041460,Manaus,Tarumã,Rua Sino Azul,Casas,300,3,2,3
390000,69058305,Manaus,Flores,Rua Santa Cruz,Casas,104,2,1,2
2200000,69083350,Manaus,Aleixo,Rua Pampulha,Casas,1050,5,2,5
950000,69053010,Manaus,Nossa Senhora das Graças,Rua Nova Prata,Apartamentos,280,4,2,4
1149999,null,null,null,null,Casas,195,3,4,5
550000,69067629,Manaus,Petrópolis,Rua Paraguaçu,Apartamentos,600,5,0,5
320000,null,null,null,null,Casas,450,3,3,2
380000,69098030,Manaus,Novo Aleixo,Rua Capitólio,Casas,137,3,1,2
400000,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,999,3,2,2
260000,69067110,Manaus,Petrópolis,Rua Fragata,Apartamentos,72,2,1,2
200000,null,null,null,null,Casas,300,3,3,3
1500000,69020010,Manaus,Centro,Avenida Getúlio Vargas - até 719/720,Casas,387,4,5,4
65000,69010160,Manaus,Centro,Avenida Constantino Nery - até 1106/1107,Casas,30,3,1,1
168855,null,null,null,null,Apartamentos,41,2,1,1
1200000,69083120,Manaus,Aleixo,Rua Nelson Batista de Sales,Casas,0,3,0,0
720030,69040000,Manaus,Dom Pedro I,Avenida Pedro Teixeira,Apartamentos,113,3,null,2
1400000,69037071,Manaus,Ponta Negra,Avenida Cecília Meireles,Casas,370,3,4,4
2000000,69083350,Manaus,Aleixo,Rua Pampulha,Casas,690,4,4,5
45000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Apartamentos,49,2,1,2
275000,69093770,Manaus,Colônia Santo Antônio,Avenida Max Teixeira - até 2999 - lado ímpar,Apartamentos,76,3,1,2
900000,69025310,Manaus,Presidente Vargas,Rua Kako Caminha,Apartamentos,180,3,2,3
310000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,58,2,1,1
150000,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,250,3,3,3
165000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Apartamentos,41,2,1,1
180000,69042500,Manaus,Dom Pedro I,Avenida Manoel Borba Gato,Casas,300,3,3,3
175000,69045755,Manaus,Planalto,Rua Adelino Soares Fernandes,Apartamentos,42,2,1,1
580000,69093900,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Casas,160,3,4,1
350000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Apartamentos,89,2,1,2
950000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Apartamentos,200,3,2,4
530000,69098052,Manaus,Novo Aleixo,Rua Jaciara,Casas,110,3,2,4
160000,69059190,Manaus,Santa Etelvina,Rua Ayres da Cruz,Apartamentos,41,2,1,1
150000,69028302,Manaus,Flores,Rua Souza Campos,Casas,10,3,null,1
370000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,79,3,1,2
900000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,170,3,4,4
230000,69048000,Manaus,Da Paz,Rua Wagner,Apartamentos,null,2,1,1
1500000,69053100,Manaus,Nossa Senhora das Graças,Rua Rio Iça,Casas,210,4,3,3
250000,69099762,Manaus,Novo Aleixo,Rua José Romão,Apartamentos,46,2,1,2
150000,69009045,Manaus,Puraquequara,Rua Nova Esperança,Casas,null,2,2,2
750005,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,109,3,2,2
70000,69093115,Manaus,Monte das Oliveiras,Avenida Preciosa - até 959/960,Casas,45000,3,1,null
400000,69000000,Manaus,Centro,null,Casas,437,4,null,5
390000,69058120,Manaus,Flores,Avenida Tancredo Neves - de 861 a 1077 - lado ímpar,Apartamentos,80,3,3,2
1600000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,250,4,4,5
650000,69010970,Manaus,Centro,Rua do Congresso,Casas,250,3,5,4
1390000,69005000,Manaus,Centro,Rua Marechal Deodoro,Casas,825,5,5,4
450000,69053130,Manaus,Nossa Senhora das Graças,Rua Acre,Apartamentos,62,1,2,1
175000,69000000,Manaus,Centro,null,Casas,null,2,2,2
490000,69036792,Manaus,Santo Agostinho,Rua Embaúvas,Casas,350,4,2,3
30000,null,null,null,null,Casas,135,1,1,1
145000,69023022,Manaus,Tarumã-Açu,Rua dos Tigres,Apartamentos,42,2,1,1
1250000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,140,3,2,4
1150000,69057040,Manaus,Adrianópolis,Rua Salvador,Apartamentos,106,3,2,3
250011,69028331,Manaus,Flores,Rua Franz Schubert,Casas,90,3,2,2
90000,69097235,Manaus,Nova Cidade,Avenida Curaçao,Casas,128,3,1,3
1990000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,179,3,4,4
960000,69000000,Manaus,Centro,null,Casas,273,3,4,3
265111,69090000,Manaus,Cidade Nova,Avenida Noel Nutels - até 849/850,Casas,75,3,2,2
140000,69099000,Manaus,Novo Aleixo,Rua Itaeté,Apartamentos,null,5,0,5
665000,69028348,Manaus,Flores,Rua Inaldo Luigi,Casas,250,3,3,4
45000,69092410,Manaus,Nova Cidade,Rua Monte Albert,Casas,90,3,2,2
170000,69037552,Manaus,Nova Esperança,Rua Campo do Castanhal,Casas,120,3,2,2
180000,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,200,3,1,2
690000,69058305,Manaus,Flores,Rua Santa Cruz,Casas,158,3,3,4
650000,69040040,Manaus,Dom Pedro I,Avenida Dom Pedro I,Casas,150,4,4,2
350000,69022385,Manaus,Tarumã-Açu,Condomínio Vivenda Verde,Casas,250,2,5,2
160128,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,70,2,2,2
248007,69045000,Manaus,Planalto,Avenida Constantinopla,Apartamentos,52,2,1,2
228000,69049072,Manaus,Da Paz,Rua Jorge Luiz Milani,Apartamentos,42,2,1,2
290000,69088525,Manaus,Jorge Teixeira,Rua Nelson Gonçalves,Casas,399,2,null,null
160000,69028347,Manaus,Flores,Rua Ademar de Barros,Casas,190,2,1,1
180000,69041360,Manaus,Tarumã,Travessa Canoa Quebrada,Apartamentos,43,2,1,1
3900000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Casas,800,4,2,5
1250000,69040000,Manaus,Dom Pedro I,Avenida Pedro Teixeira,Casas,380,5,3,3
340000,69050045,Manaus,Chapada,Rua Parque dos Franceses,Apartamentos,60,2,1,2
1250000,69054677,Manaus,Parque 10 de Novembro,Rua Paul Adam,Casas,318,4,5,5
2200000,69060760,Manaus,Aleixo,Conjunto Parque dos Rios II,Casas,385,2,null,2
220998,69038000,Manaus,Lírio do Vale,Rua Canopus,Casas,190,2,2,1
265004,69028230,Manaus,Flores,Rua Argentina,Casas,85,3,2,2
170000,69037552,Manaus,Nova Esperança,Rua Campo do Castanhal,Casas,130,3,2,2
290000,69054595,Manaus,Parque 10 de Novembro,Rua José Bonaparte,Apartamentos,90,3,1,2
260000,69043400,Manaus,Alvorada,Rua João Siqueira Ramos,Casas,120,3,2,2
null,69040611,Manaus,Chapada,Rua Marechal Odílio Denis (Prq Aripuanã),Casas,750,4,5,5
850000,69093059,Manaus,Colônia Terra Nova,Rua Saulo de Tarso,Casas,600,5,5,4
400000,69098306,Manaus,Novo Aleixo,Rua Dona Carlota Vera Cruz,Casas,200,4,2,2
320000,69040465,Manaus,Dom Pedro I,Rua Alexandre de Moura,Casas,300,4,2,2
345000,69054672,Manaus,Parque 10 de Novembro,Rua Misushiro,Apartamentos,69,2,1,1
170000,69093139,Manaus,Monte das Oliveiras,Rua Professora Cora Santana,Casas,11052,3,null,2
1200000,69040230,Manaus,Dom Pedro I,Rua Angelim,Casas,300,3,0,3
300010,69037473,Manaus,Nova Esperança,Avenida Coronel Teixeira,Apartamentos,56,3,1,2
310000,69049210,Manaus,Redenção,Rua Bromélia,Casas,250,2,4,1
150000,69059420,Manaus,Santa Etelvina,Rua Nossa Senhora de Fátima,Apartamentos,43,2,1,1
739900,69033000,Manaus,São Jorge,Avenida São Jorge - até 773/774,Apartamentos,113,3,2,3
1300000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,134,3,null,4
500000,69055715,Manaus,Parque 10 de Novembro,Conjunto Jardim Itaóca,Casas,180,3,3,3
340000,null,null,null,null,Apartamentos,73,3,null,2
6000,69015265,Manaus,Colônia Terra Nova,Rua Inhame,Casas,null,0,0,0
1200000,69058448,Manaus,Flores,Rua Barão de Indaiá,Casas,205,1,null,1
480000,69058852,Manaus,Flores,Rua Ademar Freire,Apartamentos,79,3,2,2
265000,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,56,3,2,2
390000,69055240,Manaus,Parque 10 de Novembro,Rua Manoel Marques de Souza,Casas,150,2,2,2
490000,69036802,Manaus,Santo Agostinho,Rua 1,Apartamentos,185,3,3,2
140000,69039170,Manaus,Novo Israel,Rua Arca da Aliança - até 909/910,Casas,300,2,null,2
120,69090746,Manaus,Cidade Nova,Rua Elton Mayo,Casas,null,2,null,null
125000,69038340,Manaus,Lírio do Vale,Travessa Prado,Apartamentos,79,2,0,1
166500,69018156,Manaus,Lago Azul,Avenida das Torres - de 6318 ao fim  - lado par,Apartamentos,41,2,1,1
330000,69028320,Manaus,Flores,Rua Piracicaba,Casas,300,4,1,4
900000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,275,3,3,4
780000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,200,3,3,3
590000,69037900,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,150,3,2,2
655000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Apartamentos,96,3,2,3
15000,69070100,Manaus,Educandos,Rua Inocêncio de Araújo,Casas,0,0,null,0
600003,69042470,Manaus,Dom Pedro I,Avenida Domingos Jorge Velho,Casas,550,5,4,4
2365000,69029520,Manaus,Santo Antônio,Rua Miroel Silveira,Apartamentos,215,4,5,5
250000,69028380,Manaus,Flores,Rua Yolanda D'urso,Casas,90,3,2,1
700000,69041460,Manaus,Tarumã,Rua Sino Azul,Casas,200,3,3,4
60000,69018660,Manaus,Lago Azul,Rua Macacaúba (Res V Melhor - 2ª Etapa),Apartamentos,42,2,1,1
320000,69093000,Manaus,Colônia Santo Antônio,Avenida Francisco Queiroz - até 1429 - lado ímpar,Casas,88,3,2,3
229997,69048662,Manaus,Alvorada,Avenida Senador Raimundo Parente,Apartamentos,60,2,1,1
160900,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Apartamentos,41,2,1,1
790000,69050430,Manaus,Parque 10 de Novembro,Alameda Dona Júlia Martins,Casas,275,3,5,4
600000,69022200,Manaus,Tarumã,null,Casas,450,4,5,5
225000,69098298,Manaus,Novo Aleixo,Rua Caiapó,Casas,130,3,3,1
370000,69054641,Manaus,Parque 10 de Novembro,Rua Dom Diogo de Souza,Casas,100,3,3,2
45000,69018150,Manaus,Lago Azul,Avenida Comendador José Cruz,Apartamentos,44,2,1,1
430000,69040080,Manaus,Dom Pedro I,Rua Brigadeiro João Camarão,Apartamentos,85,3,2,3
1500000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,380,4,4,2
450000,69095050,Manaus,Cidade Nova,Rua Professora Felismina Cheks,Casas,null,3,1,2
370000,69054641,Manaus,Parque 10 de Novembro,Rua Dom Diogo de Souza,Casas,80,2,2,2
400000,69067190,Manaus,Petrópolis,Rua Noêmia de Carvalho,Casas,290,3,3,2
800000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,140,3,4,3
180000,69035095,Manaus,Compensa,Conjunto Sargento Pantoja (Conjunto Sargento Pantoja),Apartamentos,65,2,1,1
360000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Apartamentos,70,3,2,2
320000,69054641,Manaus,Parque 10 de Novembro,Rua Dom Diogo de Souza,Casas,80,3,2,2
900000,69060085,Manaus,Aleixo,Avenida Via Láctea,Apartamentos,155,3,2,5
298540,69054641,Manaus,Parque 10 de Novembro,Rua Dom Diogo de Souza,Casas,80,2,2,2
150000,69018560,Manaus,Lago Azul,Rua dos Pássaros (Res V Melhor),Apartamentos,45,2,1,1
330000,69046590,Manaus,Alvorada,Rua Iskariana,Casas,360,3,1,2
90003,69010110,Manaus,Centro,Rua Monsenhor Coutinho,Apartamentos,42,1,null,1
1290000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,450,3,4,3
1100000,null,null,null,null,Apartamentos,155,3,4,4
